id,admin_pages,admin_duration,info_pages,info_duration,product_pages,product_duration,bounce_rate,exit_rate,page_values,special_day,month,operating_system,browser,region,traffic_type,visitor_type,weekend,revenue,total_pages,total_duration,product_focus,avg_time_per_page,bounce_exit_gap
5450,0,0.0,0,0.0,5,112.0,0.0,0.02,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,1,0,5,112.0,0.8333,18.6667,0.02
5452,5,46.0,0,0.0,35,539.0,0.005555556,0.011111111,39.15,0.0,May,2,2,3,6,Returning_Visitor,1,1,40,585.0,0.8537,14.2683,0.005556
5454,2,158.0,0,0.0,12,751.5,0.0,0.014285714,32.02714286,0.0,May,2,2,1,2,Returning_Visitor,0,1,14,909.5,0.8,60.6333,0.014286
5455,1,90.6,0,0.0,11,424.5957143,0.053333333,0.055833333,0.0,0.0,Aug,3,2,8,1,Returning_Visitor,0,0,12,515.1957143,0.8462,39.6304,0.0025
5456,9,666.0,0,0.0,29,2061.066667,0.018918919,0.038918919,3.064378378,0.0,May,2,2,1,1,Returning_Visitor,0,0,38,2727.066667,0.7436,69.9248,0.02
5457,3,32.5,0,0.0,24,603.25,0.0,0.014666667,14.57483754,0.0,Nov,4,2,1,3,Returning_Visitor,0,0,27,635.75,0.8571,22.7054,0.014667
5459,1,88.7,0,0.0,34,620.13,0.054285714,0.083095238,0.0,0.0,Oct,3,2,6,13,Returning_Visitor,0,0,35,708.83,0.9444,19.6897,0.02881
5460,0,0.0,0,0.0,10,348.25,0.02,0.024,0.0,0.0,Nov,2,2,4,13,Returning_Visitor,0,0,10,348.25,0.9091,31.6591,0.004
5461,3,54.0,0,0.0,20,262.9,0.008333333,0.055555556,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,0,23,316.9,0.8333,13.2042,0.047222
5462,1,63.4,0,0.0,6,137.6,0.0,0.013333333,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,0,0,7,201.0,0.75,25.125,0.013333
5464,6,153.5,0,0.0,34,1048.492063,0.011578947,0.032225685,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,1,0,40,1201.992063,0.8293,29.3169,0.020647
5465,0,0.0,0,0.0,5,360.75,0.0,0.04,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,0,0,5,360.75,0.8333,60.125,0.04
5466,0,0.0,0,0.0,5,325.1666667,0.0,0.056,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,0,0,5,325.1666667,0.8333,54.1944,0.056
5467,4,71.7,0,0.0,8,74.6,0.109090909,0.127272727,0.0,0.0,Jul,3,2,6,13,Returning_Visitor,0,0,12,146.3,0.6154,11.2538,0.018182
5468,7,53.25,0,0.0,42,650.0333333,0.004347826,0.006521739,0.0,0.0,May,2,2,2,4,Returning_Visitor,0,0,49,703.2833333,0.84,14.0657,0.002174
5469,0,0.0,0,0.0,22,465.7051282,0.0,0.010690797,0.0,0.8,May,3,2,1,4,Returning_Visitor,0,0,22,465.7051282,0.9565,20.248,0.010691
5470,3,28.5,0,0.0,8,181.6666667,0.022222222,0.044444444,0.0,0.0,Dec,1,1,3,10,Returning_Visitor,0,0,11,210.1666667,0.6667,17.5139,0.022222
5471,3,28.5,0,0.0,15,608.4166667,0.0,0.035294118,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,0,0,18,636.9166667,0.7895,33.5219,0.035294
5472,0,0.0,0,0.0,6,127.0,0.0,0.016666667,0.0,0.8,May,2,2,3,4,Returning_Visitor,0,0,6,127.0,0.8571,18.1429,0.016667
5473,0,0.0,0,0.0,4,107.0,0.0,0.05,0.0,0.8,May,2,5,3,2,Returning_Visitor,0,0,4,107.0,0.8,21.4,0.05
5474,3,62.9,1,0.0,30,647.518523,0.0,0.010437463,13.73292849,0.0,Jul,2,2,3,1,Returning_Visitor,1,1,34,710.4185229999999,0.8571,20.2977,0.010437
5476,8,225.4166667,0,0.0,44,1254.112179,0.007092199,0.030129179,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,0,0,52,1479.5288457,0.8302,27.9156,0.023037
5477,0,0.0,1,0.0,13,1297.25,0.028571429,0.064285714,0.0,0.0,Dec,1,8,3,1,Returning_Visitor,1,0,14,1297.25,0.8667,86.4833,0.035714
5478,0,0.0,0,0.0,7,451.8333333,0.028571429,0.076190476,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,1,0,7,451.8333333,0.875,56.4792,0.047619
5481,0,0.0,0,0.0,3,19.0,0.066666667,0.133333333,0.0,0.0,Nov,2,5,3,10,Returning_Visitor,0,0,3,19.0,0.75,4.75,0.066667
5482,4,699.0,0,0.0,9,261.7,0.0,0.020512821,0.0,0.0,May,3,2,3,11,New_Visitor,0,0,13,960.7,0.6429,68.6214,0.020513
5483,0,0.0,0,0.0,13,399.5,0.0,0.005128205,0.0,1.0,May,3,2,5,1,Returning_Visitor,1,0,13,399.5,0.9286,28.5357,0.005128
5484,1,55.4,0,0.0,29,451.7,0.003448276,0.022988506,0.0,0.0,Aug,2,2,3,4,Returning_Visitor,0,0,30,507.09999999999997,0.9355,16.3581,0.01954
5485,1,0.0,0,0.0,106,4568.338675,0.003647799,0.013529215,0.0,0.0,Nov,1,1,2,10,Returning_Visitor,0,1,107,4568.338675,0.9815,42.2994,0.009881
5488,0,0.0,0,0.0,4,123.0,0.0,0.066666667,0.0,0.0,May,3,2,4,3,Returning_Visitor,0,0,4,123.0,0.8,24.6,0.066667
5490,0,0.0,0,0.0,13,190.25,0.030769231,0.049230769,0.0,0.0,May,2,2,1,13,Returning_Visitor,0,0,13,190.25,0.9286,13.5893,0.018462
5491,0,0.0,1,41.0,13,698.0,0.0,0.032142857,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,0,0,14,739.0,0.8667,49.2667,0.032143
5492,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,11,Returning_Visitor,0,1,3,0.0,0.75,0.0,0.0
5493,0,0.0,0,0.0,16,973.5,0.025,0.045833333,0.0,0.0,May,2,2,1,1,Returning_Visitor,0,0,16,973.5,0.9412,57.2647,0.020833
5495,6,31.0,0,0.0,17,1494.25,0.020289855,0.031449275,0.0,0.0,Nov,1,1,3,7,Returning_Visitor,0,0,23,1525.25,0.7083,63.5521,0.011159
5496,3,171.375,0,0.0,29,1343.946429,0.035714286,0.034983766,0.0,0.0,Nov,3,2,8,13,Returning_Visitor,1,0,32,1515.321429,0.8788,45.9188,-0.000731
5497,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
5498,2,58.4,0,0.0,54,3708.392857,0.002631579,0.020467836,11.7031641,0.0,Sep,4,2,9,13,Returning_Visitor,0,1,56,3766.792857,0.9474,66.0841,0.017836
5499,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,4,1,1,10,Returning_Visitor,1,0,1,0.0,0.5,0.0,0.0
5500,0,0.0,0,0.0,17,649.02,0.0,0.017647059,0.0,0.0,June,2,4,3,3,Returning_Visitor,0,0,17,649.02,0.9444,36.0567,0.017647
5501,0,0.0,0,0.0,8,450.0,0.0,0.025,0.0,0.0,Mar,4,1,9,3,Returning_Visitor,1,0,8,450.0,0.8889,50.0,0.025
5502,5,227.3333333,0,0.0,17,528.9,0.0,0.002272727,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,1,0,22,756.2333332999999,0.7391,32.8797,0.002273
5503,0,0.0,0,0.0,13,562.25,0.0,0.015384615,34.97250838,0.0,Nov,1,1,1,2,New_Visitor,0,1,13,562.25,0.9286,40.1607,0.015385
5504,6,231.9,0,0.0,8,188.3,0.0,0.014285714,12.15713406,0.0,Sep,2,2,1,4,Returning_Visitor,0,0,14,420.20000000000005,0.5333,28.0133,0.014286
5505,0,0.0,0,0.0,18,760.0,0.084210526,0.115789474,0.0,0.8,May,2,2,2,13,Returning_Visitor,0,0,18,760.0,0.9474,40.0,0.031579
5507,4,153.25,0,0.0,19,402.7166667,0.0,0.003030303,57.474,0.0,May,2,2,5,4,New_Visitor,1,1,23,555.9666667,0.7917,23.1653,0.00303
5508,7,253.4,0,0.0,12,832.7,0.0,0.004761905,0.0,0.0,June,2,5,3,5,New_Visitor,0,0,19,1086.1000000000001,0.6,54.305,0.004762
5509,2,175.2,0,0.0,60,1635.466667,0.006557377,0.014754098,0.0,0.0,Nov,2,5,7,3,Returning_Visitor,0,0,62,1810.666667,0.9524,28.7407,0.008197
5510,7,441.8333333,3,102.5,231,9230.890838,0.006458333,0.021838687,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,1,0,241,9775.2241713,0.9545,40.3935,0.01538
5512,0,0.0,0,0.0,1,24.5,0.0,0.1,0.0,0.0,Dec,2,4,3,1,Returning_Visitor,0,0,1,24.5,0.5,12.25,0.1
5513,7,101.0833333,0,0.0,26,349.1166667,0.006060606,0.023484848,39.41924911,0.0,Aug,2,4,3,4,Returning_Visitor,0,0,33,450.2,0.7647,13.2412,0.017424
5514,6,107.0,1,10.5,5,39.5,0.0,0.0125,0.0,0.0,May,2,2,1,5,New_Visitor,0,0,12,157.0,0.3846,12.0769,0.0125
5515,0,0.0,0,0.0,106,1974.702597,0.001886792,0.014426543,1.324135445,0.0,May,2,2,8,3,Returning_Visitor,0,0,106,1974.702597,0.9907,18.4552,0.01254
5516,0,0.0,0,0.0,9,87.5,0.0,0.033333333,0.0,0.0,May,2,2,2,4,Returning_Visitor,0,0,9,87.5,0.9,8.75,0.033333
5517,1,11.0,1,0.0,12,91.75,0.0,0.038095238,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,0,0,14,102.75,0.8,6.85,0.038095
5519,3,46.4,0,0.0,8,168.2,0.0,0.033333333,4.78307258,0.0,Oct,2,7,7,20,Returning_Visitor,1,1,11,214.6,0.6667,17.8833,0.033333
5520,0,0.0,0,0.0,2,57.5,0.0,0.1,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,0,0,2,57.5,0.6667,19.1667,0.1
5522,6,302.0,0,0.0,18,834.6666667,0.004761905,0.021269841,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,1,0,24,1136.6666667,0.72,45.4667,0.016508
5523,0,0.0,0,0.0,17,132.6333333,0.011764706,0.007843137,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,0,0,17,132.6333333,0.9444,7.3685,-0.003922
5525,5,200.5,2,390.0,32,904.5666667,0.009009009,0.025405405,0.0,0.0,Dec,1,2,1,2,Returning_Visitor,1,0,39,1495.0666667,0.8,37.3767,0.016396
5527,13,301.5616883,1,14.0,55,3328.903752,0.007936508,0.014212018,38.60204838,0.0,Nov,1,1,1,2,Returning_Visitor,0,0,69,3644.4654403000004,0.7857,52.0638,0.006276
5528,0,0.0,1,2.0,25,344.3214286,0.00617284,0.033333333,0.0,0.4,May,2,2,1,1,Returning_Visitor,0,0,26,346.3214286,0.9259,12.8267,0.02716
5529,1,19.2,0,0.0,22,443.8333333,0.0,0.002380952,0.0,0.0,Nov,1,1,2,3,Returning_Visitor,0,0,23,463.0333333,0.9167,19.2931,0.002381
5530,4,117.8,0,0.0,12,267.8,0.025,0.04375,0.0,0.0,Sep,3,2,3,13,Returning_Visitor,0,0,16,385.6,0.7059,22.6824,0.01875
5531,5,134.9285714,2,41.0,31,2013.595238,0.0,0.014141414,8.482727273,0.0,Mar,2,2,8,2,Returning_Visitor,0,1,38,2189.5238094,0.7949,56.1416,0.014141
5532,11,353.125,6,230.25,85,3725.670725,0.007446809,0.014960902,2.527217484,0.0,Dec,3,2,6,1,Returning_Visitor,0,1,102,4309.045725,0.8252,41.8354,0.007514
5533,3,24.0,0,0.0,6,58.0,0.0,0.028571429,0.0,0.0,Mar,2,2,8,2,Returning_Visitor,0,0,9,82.0,0.6,8.2,0.028571
5534,1,7.0,0,0.0,39,1118.833333,0.005405405,0.019099099,0.0,0.0,Nov,2,2,6,13,Returning_Visitor,0,0,40,1125.833333,0.9512,27.4593,0.013694
5535,1,14.0,0,0.0,30,1845.333333,0.027083333,0.042083333,12.6534375,0.0,May,3,2,3,1,Returning_Visitor,0,0,31,1859.333333,0.9375,58.1042,0.015
5536,9,216.75,0,0.0,44,1527.166667,0.012765957,0.032765957,0.0,0.0,May,2,2,8,6,Returning_Visitor,1,0,53,1743.916667,0.8148,32.2948,0.02
5537,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,2,4,3,4,New_Visitor,0,0,1,0.0,0.5,0.0,0.0
5538,0,0.0,0,0.0,6,25.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0,6,25.0,0.8571,3.5714,0.033333
5539,0,0.0,0,0.0,20,1722.866667,0.01,0.075,0.0,0.2,May,2,2,6,1,Returning_Visitor,0,0,20,1722.866667,0.9524,82.0413,0.065
5540,8,192.5555556,1,91.0,109,2926.431962,0.0,0.001851852,12.8915,0.0,May,4,1,1,3,New_Visitor,0,1,118,3209.9875176,0.916,26.9747,0.001852
5541,0,0.0,0,0.0,25,1978.7,0.032,0.06,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,0,0,25,1978.7,0.9615,76.1038,0.028
5542,1,0.0,2,29.0,28,557.4047619,0.013793103,0.034154351,0.0,0.4,May,2,4,3,3,Returning_Visitor,0,0,31,586.4047619,0.875,18.3251,0.020361
5543,3,105.0,1,0.0,286,9952.349817,0.004181185,0.015495489,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,1,290,10057.349817,0.9828,34.5613,0.011314
5544,1,5.0,0,0.0,26,850.6666667,0.007407407,0.061728395,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,0,0,27,855.6666667,0.9286,30.5595,0.054321
5545,0,0.0,0,0.0,10,377.5,0.02,0.06,0.0,0.0,May,1,1,2,11,Returning_Visitor,1,0,10,377.5,0.9091,34.3182,0.04
5546,14,578.5,2,913.0,31,699.5,0.0,0.005896806,22.58886486,0.0,May,2,2,3,4,Returning_Visitor,1,1,47,2191.0,0.6458,45.6458,0.005897
5547,0,0.0,0,0.0,4,113.5,0.026666667,0.046666667,0.0,0.8,May,2,2,2,4,Returning_Visitor,0,0,4,113.5,0.8,22.7,0.02
5548,1,49.4,0,0.0,18,213.1714286,0.0,0.003921569,0.0,0.0,Oct,2,2,1,2,New_Visitor,0,0,19,262.5714286,0.9,13.1286,0.003922
5549,10,164.5,1,3.0,61,2292.679762,0.0,0.009552239,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,72,2460.179762,0.8356,33.7011,0.009552
5550,7,119.4,0,0.0,16,743.5314286,0.01,0.02,35.35631939,0.0,Sep,1,1,8,4,Returning_Visitor,0,0,23,862.9314286,0.6667,35.9555,0.01
5551,0,0.0,0,0.0,27,427.8166667,0.0,0.017283951,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,0,27,427.8166667,0.9643,15.2792,0.017284
5552,0,0.0,0,0.0,15,171.8,0.013333333,0.046666667,0.0,0.0,June,2,2,1,2,Returning_Visitor,0,0,15,171.8,0.9375,10.7375,0.033333
5553,10,89.98,0,0.0,96,1304.973333,0.003921569,0.008309991,6.175932014,0.0,Oct,2,2,1,3,Returning_Visitor,0,0,106,1394.953333,0.8972,13.0369,0.004388
5554,0,0.0,0,0.0,5,75.6,0.0,0.0,0.0,0.0,Oct,1,1,3,4,Returning_Visitor,1,0,5,75.6,0.8333,12.6,0.0
5555,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,3,3,3,2,Returning_Visitor,1,0,1,0.0,0.5,0.0,0.0
5556,0,0.0,0,0.0,36,5300.291667,0.0,0.005714286,0.0,0.0,Nov,2,4,6,2,Returning_Visitor,0,0,36,5300.291667,0.973,143.2511,0.005714
5557,0,0.0,0,0.0,5,164.0,0.04,0.08,0.0,0.0,May,2,2,1,3,Returning_Visitor,1,0,5,164.0,0.8333,27.3333,0.04
5558,7,74.08333333,1,3.0,197,2915.571429,0.0,0.005025126,1.573423226,0.0,Nov,2,2,3,3,Returning_Visitor,1,0,205,2992.6547623300003,0.9563,14.5275,0.005025
5559,4,63.33333333,0,0.0,13,556.6666667,0.0,0.001666667,27.3063666,0.0,Mar,1,1,1,2,Returning_Visitor,0,1,17,620.0000000299999,0.7222,34.4444,0.001667
5561,2,58.4,0,0.0,24,589.8,0.032098765,0.05617284,1.696968944,0.0,Sep,2,2,1,1,Returning_Visitor,1,0,26,648.1999999999999,0.8889,24.0074,0.024074
5562,3,189.4,4,130.76,93,3856.82978,0.037525773,0.06218704,7.542144271,0.0,June,2,2,1,1,Returning_Visitor,0,0,100,4176.98978,0.9208,41.3563,0.024661
5563,5,53.0,0,0.0,38,2246.166667,0.016923077,0.013931624,0.0,0.2,May,1,1,3,3,Returning_Visitor,0,0,43,2299.166667,0.8636,52.2538,-0.002991
5564,0,0.0,0,0.0,16,630.75,0.0,0.04047619,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,1,0,16,630.75,0.9412,37.1029,0.040476
5565,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,8,4,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
5566,1,134.0,0,0.0,21,1429.616667,0.0,0.00952381,0.0,0.0,Nov,1,1,2,2,New_Visitor,0,0,22,1563.616667,0.913,67.9833,0.009524
5567,0,0.0,0,0.0,10,242.0833333,0.0,0.046666667,0.0,0.0,Nov,2,4,7,6,Returning_Visitor,1,0,10,242.0833333,0.9091,22.0076,0.046667
5568,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,Feb,2,2,3,4,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
5569,0,0.0,0,0.0,22,657.42,0.021212121,0.046969697,0.0,0.0,Jul,3,2,3,4,Returning_Visitor,1,0,22,657.42,0.9565,28.5835,0.025758
5570,9,175.9345238,4,54.5,229,6606.783899,0.00373444,0.015020196,8.896836973,0.0,Nov,2,2,1,2,Returning_Visitor,0,1,242,6837.2184228,0.9424,28.1367,0.011286
5571,0,0.0,0,0.0,20,676.6,0.008421053,0.026315789,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,0,0,20,676.6,0.9524,32.219,0.017895
5572,0,0.0,0,0.0,54,1975.455952,0.003703704,0.016049383,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,0,0,54,1975.455952,0.9818,35.9174,0.012346
5573,2,24.0,0,0.0,28,1206.614719,0.0,0.023222222,5.417644444,0.0,Mar,2,2,1,2,Returning_Visitor,0,1,30,1230.614719,0.9032,39.6972,0.023222
5574,4,56.66666667,0,0.0,21,797.2952381,0.0,0.019875776,0.0,0.0,May,1,1,3,2,Returning_Visitor,0,0,25,853.96190477,0.8077,32.8447,0.019876
5575,1,28.5,0,0.0,79,1608.214286,0.002597403,0.007748918,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,0,0,80,1636.714286,0.9753,20.2063,0.005152
5576,0,0.0,0,0.0,6,1183.2,0.033333333,0.066666667,0.0,0.0,Oct,2,6,2,1,Returning_Visitor,0,0,6,1183.2,0.8571,169.0286,0.033333
5577,5,100.6,3,216.6,6,432.0,0.0,0.024242424,0.0,0.0,Sep,1,1,1,5,New_Visitor,0,0,14,749.2,0.4,49.9467,0.024242
5578,0,0.0,0,0.0,79,4709.992857,0.0,0.005574489,0.0,0.0,Nov,2,2,6,2,New_Visitor,0,1,79,4709.992857,0.9875,58.8749,0.005574
5579,1,30.25,0,0.0,13,392.1875,0.0,0.005128205,60.26309658,0.0,Dec,1,8,1,20,New_Visitor,0,1,14,422.4375,0.8667,28.1625,0.005128
5581,0,0.0,0,0.0,13,474.6818182,0.015384615,0.029230769,0.0,0.0,May,3,2,4,3,Returning_Visitor,0,0,13,474.6818182,0.9286,33.9058,0.013846
5582,0,0.0,0,0.0,15,535.25,0.0,0.02,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,1,0,15,535.25,0.9375,33.4531,0.02
5583,0,0.0,0,0.0,18,211.4166667,0.033333333,0.061111111,0.0,0.0,Nov,2,2,5,3,Returning_Visitor,1,0,18,211.4166667,0.9474,11.1272,0.027778
5584,15,444.4444444,0,0.0,32,641.6944444,0.024738676,0.04411104,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,0,0,47,1086.1388888,0.6667,22.6279,0.019372
5585,0,0.0,0,0.0,5,68.4,0.0,0.08,0.0,0.0,June,2,4,2,4,Returning_Visitor,0,0,5,68.4,0.8333,11.4,0.08
5586,0,0.0,0,0.0,50,1241.75,0.0,0.008163265,47.83758971,0.0,Nov,2,10,1,2,New_Visitor,0,1,50,1241.75,0.9804,24.348,0.008163
5587,1,67.4,0,0.0,18,297.5,0.031578947,0.040350877,0.0,0.0,Oct,2,2,3,4,Returning_Visitor,0,0,19,364.9,0.9,18.245,0.008772
5588,0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.6,May,3,2,8,13,Returning_Visitor,0,0,5,0.0,0.8333,0.0,0.0
5589,0,0.0,0,0.0,10,111.4166667,0.0,0.025,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,0,10,111.4166667,0.9091,10.1288,0.025
5590,0,0.0,0,0.0,19,232.5666667,0.0,0.003703704,0.0,0.0,May,2,2,3,2,Returning_Visitor,0,0,19,232.5666667,0.95,11.6283,0.003704
5592,0,0.0,0,0.0,25,1690.977778,0.008,0.037333333,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,0,0,25,1690.977778,0.9615,65.0376,0.029333
5593,4,143.0666667,1,6.5,74,1294.405,0.002666667,0.010666667,0.0,0.0,Aug,2,2,3,1,Returning_Visitor,1,0,79,1443.9716667,0.925,18.0496,0.008
5595,0,0.0,0,0.0,7,340.5,0.0,0.028571429,0.0,0.0,Nov,2,4,4,2,New_Visitor,1,0,7,340.5,0.875,42.5625,0.028571
5596,4,659.5066667,3,92.7,160,2006.59312,0.002453988,0.013361447,9.453449065,0.0,Aug,2,2,7,2,Returning_Visitor,0,0,167,2758.7997867,0.9524,16.4214,0.010907
5600,1,32.3,1,26.5,51,1068.357692,0.01372549,0.043697479,7.570470024,0.0,Nov,2,10,2,2,Returning_Visitor,0,0,53,1127.157692,0.9444,20.8733,0.029972
5601,0,0.0,0,0.0,58,1590.42,0.010344828,0.021551724,1.023391581,0.0,Jul,3,2,8,4,Returning_Visitor,0,1,58,1590.42,0.9831,26.9563,0.011207
5602,12,232.3535714,0,0.0,439,17550.58486,0.00562963,0.018437701,2.626909076,0.0,Nov,2,5,1,10,Returning_Visitor,0,1,451,17782.938431399998,0.9712,39.3428,0.012808
5603,0,0.0,0,0.0,88,1917.683333,0.003409091,0.016287879,0.0,0.2,May,2,2,3,1,Returning_Visitor,0,0,88,1917.683333,0.9888,21.547,0.012879
5604,2,133.5,0,0.0,4,454.3333333,0.0,0.025,0.0,0.0,Nov,3,2,1,3,New_Visitor,0,0,6,587.8333333,0.5714,83.9762,0.025
5605,2,29.75,0,0.0,44,1410.428571,0.008695652,0.026086957,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,1,0,46,1440.178571,0.9362,30.6421,0.017391
5606,0,0.0,0,0.0,9,891.5,0.0,0.0125,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,0,0,9,891.5,0.9,89.15,0.0125
5607,2,107.0,0,0.0,14,167.5,0.08125,0.108333333,0.0,0.0,May,3,2,1,2,Returning_Visitor,0,0,16,274.5,0.8235,16.1471,0.027083
5608,3,98.5,1,21.25,46,1438.1,0.004255319,0.017801418,27.86366003,0.0,Dec,3,2,1,2,Returning_Visitor,1,0,50,1557.85,0.902,30.5461,0.013546
5609,2,37.0,0,0.0,3,17.0,0.0,0.05,0.0,0.0,Mar,3,2,1,2,New_Visitor,1,0,5,54.0,0.5,9.0,0.05
5610,3,195.0,0,0.0,49,1179.014103,0.0,0.001923077,0.0,0.0,May,2,2,3,2,New_Visitor,0,0,52,1374.014103,0.9245,25.9248,0.001923
5611,5,69.0,4,163.0,50,2424.75,0.0,0.023333333,2.973214286,0.0,May,2,2,3,3,Returning_Visitor,0,0,59,2656.75,0.8333,44.2792,0.023333
5613,0,0.0,0,0.0,7,80.5,0.028571429,0.038095238,0.0,0.0,May,1,1,3,3,Returning_Visitor,0,0,7,80.5,0.875,10.0625,0.009524
5614,0,0.0,0,0.0,6,69.25,0.0,0.044444444,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,0,0,6,69.25,0.8571,9.8929,0.044444
5615,4,26.75,1,0.0,20,1029.25,0.021153846,0.03974359,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,0,0,25,1056.0,0.7692,40.6154,0.01859
5617,0,0.0,0,0.0,12,412.875,0.0,0.02,0.0,0.0,Dec,3,2,4,1,Returning_Visitor,1,0,12,412.875,0.9231,31.7596,0.02
5618,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
5619,0,0.0,2,111.9,25,360.5111111,0.065384615,0.066783217,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,0,0,27,472.41111109999997,0.8929,16.8718,0.001399
5620,3,54.0,0,0.0,26,1296.183333,0.036781609,0.060344828,0.0,0.0,May,2,2,1,3,Returning_Visitor,0,0,29,1350.183333,0.8667,45.0061,0.023563
5622,0,0.0,0,0.0,15,814.0,0.030769231,0.053846154,0.0,0.0,Nov,1,8,7,1,Returning_Visitor,0,0,15,814.0,0.9375,50.875,0.023077
5623,0,0.0,0,0.0,5,74.5,0.0,0.08,0.0,0.6,May,1,1,1,3,Returning_Visitor,0,0,5,74.5,0.8333,12.4167,0.08
5625,0,0.0,0,0.0,23,684.5,0.02173913,0.044927536,0.0,0.8,May,2,2,2,6,Returning_Visitor,0,0,23,684.5,0.9583,28.5208,0.023188
5626,0,0.0,0,0.0,35,584.3083333,0.0,0.008571429,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,0,0,35,584.3083333,0.9722,16.2308,0.008571
5627,2,42.4,0,0.0,5,163.2,0.0,0.028571429,20.71678117,0.0,Aug,2,10,3,3,Returning_Visitor,0,1,7,205.6,0.625,25.7,0.028571
5628,0,0.0,0,0.0,19,283.5,0.0,0.010526316,0.0,0.8,May,2,4,1,6,Returning_Visitor,0,0,19,283.5,0.95,14.175,0.010526
5629,0,0.0,0,0.0,27,420.0,0.0,0.007692308,0.0,0.0,May,2,2,9,1,Returning_Visitor,1,0,27,420.0,0.9643,15.0,0.007692
5630,0,0.0,0,0.0,6,65.5,0.066666667,0.1,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,0,0,6,65.5,0.8571,9.3571,0.033333
5631,0,0.0,0,0.0,5,62.5,0.0,0.04,0.0,0.0,Nov,2,2,1,8,New_Visitor,0,0,5,62.5,0.8333,10.4167,0.04
5632,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,6,2,1,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
5633,7,261.5,0,0.0,117,3484.269118,0.0025,0.014375,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,0,0,124,3745.769118,0.936,29.9662,0.011875
5634,0,0.0,0,0.0,6,62.0,0.0,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,6,62.0,0.8571,8.8571,0.04
5635,0,0.0,0,0.0,24,452.4166667,0.0,0.020833333,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,1,1,24,452.4166667,0.96,18.0967,0.020833
5636,8,174.5,0,0.0,10,195.5,0.0,0.006060606,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,0,0,18,370.0,0.5263,19.4737,0.006061
5637,0,0.0,0,0.0,14,1789.39881,0.0,0.029047619,0.0,0.0,Mar,1,1,2,2,Returning_Visitor,0,0,14,1789.39881,0.9333,119.2933,0.029048
