id,INJ_SEV,RATWGT
138915,1,37.39
138916,0,193.68
138922,1,109.02
138924,1,17.32
138926,2,17.32
138933,0,124.2
138941,1,37.39
138944,1,37.39
138946,1,37.39
138950,1,37.39
138951,1,37.39
138954,1,37.39
138956,1,37.39
138965,0,105.42
138973,1,17.32
138977,2,17.02
138983,2,24.66
138985,0,111.13
138989,0,91.58
138991,0,166.14
138994,0,173.04
138995,0,95.3
139001,3,16.64
139002,0,94.85
139007,3,16.68
139009,2,33.35
139010,0,95.2
139020,2,33.39
139022,0,95.1
139041,2,33.67
139046,0,170.12
139047,2,112.34
139048,0,94.05
139056,3,16.07
139061,1,96.43
139064,1,98.37
139069,2,33.37
139073,2,98.16
139078,2,15.32
139083,0,172.3
139086,0,172.3
139091,0,92.04
139110,0,94.78
139112,1,33.23
139116,0,123.87
139117,1,36.07
139124,4,16.8
139126,1,99.93
139128,2,36.07
139129,1,14.91
139132,2,14.91
139137,0,99.02
139138,1,39.43
139147,3,19.49
139159,3,14.91
139161,1,99.93
139165,1,18.1
139172,0,113.08
139179,1,39.43
139200,1,20.37
139211,1,36.53
139216,0,94.79
139217,0,128.07
139219,0,16.9
139224,0,106.81
139228,0,205.34
139231,2,95.83
139242,0,172.26
139244,2,97.82
139246,0,172.26
139247,3,9.83
139261,2,15.37
139267,1,115.75
139275,1,37.39
139276,2,109.02
139278,0,168.68
139284,2,33.28
139285,0,95.54
139293,3,14.05
139295,1,98.21
139305,0,95.37
139307,3,9.68
139309,0,111.49
139315,0,95.54
139317,1,97.18
139318,0,94.42
139332,3,16.57
139336,3,16.57
139355,0,114.14
139358,3,15.48
139359,0,172.12
139364,0,172.12
139373,3,26.91
139374,1,97.16
139378,0,93.88
139388,0,169.75
139389,0,93.88
139393,0,93.88
139400,0,169.75
139404,1,33.15
139412,2,33.15
139413,1,33.15
139415,0,92.46
139416,0,109.3
139418,3,16.59
139420,2,32.56
139423,0,168.77
139424,3,15.14
139426,0,93.3
139433,0,111.11
139440,0,168.77
139463,0,167.66
139467,3,16.16
139471,3,16.16
139472,2,95.74
139474,2,95.74
139475,0,93.31
139479,2,95.74
139482,1,15.05
139484,3,14.36
139493,0,167.66
139499,2,37.11
139508,2,38.8
139522,0,169.72
139526,2,97.18
139539,2,33.33
139542,1,98.6
139548,0,96.07
139555,0,173.28
139564,0,96.07
139567,0,96.07
139570,1,15.3
139573,1,98.6
139587,0,92.04
139596,2,32.56
139600,2,32.56
139614,0,95.7
139615,0,172.58
139621,0,94.78
139622,2,32.79
139624,0,170.95
139639,2,99.93
139654,2,17.23
139656,0,95.26
139657,2,17.23
139658,2,96.45
139660,1,98.5
139665,0,173.35
139674,1,15.6
139677,0,96.39
139685,2,16.59
139687,1,33.28
139690,1,107.93
139696,3,18.88
139699,1,32.16
139701,2,26.32
139705,1,41.38
139708,1,41.38
139709,1,125.47
139714,0,91.2
139720,2,33.33
139721,1,33.33
139725,0,96.07
139734,0,96.07
139747,0,163.94
139749,0,92.49
139754,3,15.14
139756,1,96.45
139759,2,17.23
139760,0,96.39
139767,0,95.26
139774,0,115.17
139785,2,32.35
139787,1,32.35
139788,2,32.35
139789,0,170.83
139791,0,96.07
139798,1,96.45
139802,1,14.26
139807,0,173.28
139811,0,189.78
139814,1,124.24
139819,3,26.86
139822,0,132.74
139824,0,113.58
139826,0,170.05
139832,0,173.35
139835,1,47.78
139850,2,47.67
139856,0,118.53
139858,0,118.53
139875,0,96.07
139880,2,15.3
139881,0,173.28
139888,1,98.6
139893,0,96.07
139896,2,98.6
139901,0,96.07
139902,0,173.28
139907,1,96.6
139913,1,33.31
139919,2,15.18
139923,1,32.38
139926,4,14.92
139936,2,32.25
139941,3,18.79
139944,0,189.78
139945,0,103.81
139947,0,105.42
139951,3,9.69
139953,0,92.46
139954,2,26.26
139960,3,16.02
139964,0,94.42
139966,0,94.42
139969,0,95.32
139972,0,95.32
139977,1,97.84
139989,0,172.02
139990,3,14.62
139998,0,169.65
140000,0,96.39
140004,1,32.4
140008,1,96.45
140011,0,95.7
140013,2,94.45
140017,0,94.79
140018,1,33.21
140021,1,98.6
140026,0,122.97
140028,3,10.66
140039,0,95.7
140041,0,113.58
140047,2,18.1
140054,1,41.35
140057,0,93.4
140058,2,32.66
140073,2,33.67
140074,4,9.4
140079,0,111.9
140093,1,32.78
140100,0,92.04
140105,2,14.92
140107,4,23.7
140115,0,169.97
140121,1,14.23
140132,2,20.37
140139,2,20.35
140142,2,20.35
140152,0,91.2
140154,1,107.4
140155,3,20.35
140169,1,94.45
140174,0,113.08
140176,2,18.1
140178,0,139.3
140180,0,113.08
140182,1,33.28
140185,1,33.28
140206,2,98.6
140207,0,95.7
140212,1,33.37
140240,0,95.2
140252,2,33.39
140254,3,16.62
140258,2,15.36
140260,0,172.52
140261,1,97.97
140272,0,95.34
140276,0,95.34
140279,3,16.59
140285,0,108.59
140286,2,36.97
140293,3,14.38
140297,1,33.35
140301,1,33.35
140315,0,114.19
140320,0,114.3
140325,0,166.31
140327,1,94.61
140329,1,97.18
140332,3,16.62
140340,0,173.35
140341,0,173.35
140344,2,47.78
140347,0,173.35
140354,0,91.2
140357,0,112.5
140358,1,47.78
140374,0,173.35
140379,0,95.26
140382,3,19.49
140390,0,133.65
140393,3,18.67
140394,0,246.56
140395,0,252.71
140397,2,98.6
140404,3,18.67
140410,0,111.45
140412,3,24.3
140414,0,116.09
140415,0,113.08
140428,1,41.35
140435,1,106.55
140437,1,36.25
140439,4,25.85
140440,2,96.6
140447,0,95.3
140453,2,14.59
140457,0,171.87
140483,1,97.41
140488,2,30.15
140497,0,168.23
140501,2,25.56
140507,2,15.53
140510,0,95.3
140513,0,95.3
140514,0,95.3
140516,1,33.31
140522,1,95.49
140528,0,95.54
140530,4,14.18
140534,3,14.92
140542,0,114.73
140548,1,33.5
140550,0,95.32
140551,1,98.21
140557,1,33.5
140558,0,95.7
140562,1,97.84
140565,0,114.16
140584,2,34.62
140585,0,97.03
140587,0,173.35
140595,0,112.5
140596,1,107.93
140598,0,106.58
140601,2,98.5
140603,0,95.7
140605,1,33.28
140606,2,17.23
140613,0,120.55
140614,0,185.48
140624,3,38.7
140625,3,19.81
140626,3,17.23
140629,2,33.28
140631,0,95.7
140642,3,16.25
140646,3,15.14
140649,3,18.88
140655,1,96.6
140661,0,91.58
140664,1,33.37
140669,4,16.15
140670,1,33.31
140674,2,98.16
140681,3,9.7
140684,2,33.39
140695,2,33.67
140702,3,29.27
140705,1,32.25
140709,0,200.83
140713,0,200.83
140731,2,94.47
140735,3,18.29
140739,0,169.97
140747,0,108.56
140755,0,92.46
140761,0,94.42
140764,0,94.42
140769,1,33.5
140770,1,15.35
140772,1,98.21
140774,0,172.72
140776,0,173.48
140778,0,170.83
140779,0,94.63
140787,0,95.01
140795,1,98.6
140806,0,96.07
140810,0,173.28
140818,1,98.6
140819,2,98.6
140827,0,114.14
140837,0,172.12
140849,3,16.57
140853,3,14.72
140863,0,93.88
140869,0,169.75
140872,0,93.88
140874,1,33.15
140884,0,93.88
140888,0,93.88
140893,1,33.15
140895,0,169.75
140900,0,93.88
140902,0,169.75
140908,3,9.68
140910,3,16.59
140913,0,172.91
140915,0,93.3
140920,0,93.3
140930,0,168.77
140940,1,32.56
140948,2,14.29
140954,2,32.56
140959,2,15.14
140961,0,93.31
140962,2,95.74
140969,2,15.05
140976,0,93.31
140978,2,15.05
140981,1,95.74
140982,3,16.16
140983,4,17.88
140986,2,15.05
140990,2,112.15
140991,1,32.59
140992,0,93.31
141004,0,93.73
141011,0,169.72
141013,0,93.73
141015,0,169.72
141025,1,97.18
141038,0,168.68
141040,0,92.46
141041,3,16.59
141072,1,96.24
141074,1,32.56
141075,3,14.29
141076,0,93.3
141082,0,112.15
141100,3,15.6
141103,0,172.08
141111,0,128.07
141113,0,116.06
141121,0,166.96
141122,3,30.26
141129,2,14.62
141136,0,189.17
141144,0,91.2
141154,0,99.11
141161,0,102.8
141162,2,17.02
141166,2,122.97
141180,1,33.28
141184,0,116.09
141189,1,113.97
141190,0,114.06
141195,0,171.5
141204,3,26.71
141206,1,32.95
141215,0,116.09
141230,0,95.37
141235,0,94.05
141256,0,111.13
141257,0,93.4
141258,2,32.78
141260,0,168.68
141263,0,92.46
141270,0,166.31
141280,0,169.97
141286,3,14.6
141287,0,172.72
141289,0,94.78
141293,3,16.01
141298,1,98.6
141301,1,14.62
141303,0,170.95
141316,1,37.39
141318,2,109.02
141323,2,17.32
141325,1,37.39
141328,2,33.23
141329,0,94.78
141330,2,14.39
141336,3,13.88
141349,3,19.81
141355,2,18.29
141357,3,13.8
141362,2,14.62
141370,1,43.96
141373,1,15.01
141375,3,19.86
141378,0,163.94
141380,4,15.74
141381,4,16.24
141383,1,54.34
141399,1,124.24
141401,3,22.19
141403,0,211.67
141406,1,124.24
141407,1,43.96
141418,2,19.86
141419,2,43.96
141420,1,17.23
141423,2,19.86
141438,1,17.23
141439,1,127.78
141448,1,33.21
141450,1,17.32
141455,2,17.23
141457,1,39.43
141458,1,97.49
141461,1,41.35
141464,1,18.1
141466,0,113.08
141467,0,95.7
141476,0,200.83
141478,1,113.97
141479,1,39.72
141482,2,96.6
141486,1,15.18
141489,2,14.65
141492,2,98.9
141495,0,96.27
141500,0,94.05
141511,2,100.69
141519,1,100.69
141524,0,95.7
141527,2,16.94
141529,1,107.81
141538,0,124.2
141540,0,93.4
141543,2,32.66
141545,0,93.4
141553,0,173.04
141556,0,95.2
141557,2,33.35
141558,0,171.87
141572,1,97.97
141573,0,172.52
141579,0,169.97
141598,1,98.6
141601,2,33.23
141602,0,95.26
141625,3,16.42
141631,1,33.21
141633,1,97.49
141634,0,94.79
141637,3,16.59
141639,0,93.27
141649,0,114.06
141654,0,235.67
141664,0,93.27
141671,2,39.72
141678,0,92.46
141685,4,23.56
141691,2,15.37
141693,0,172.91
141695,1,98.79
141701,1,32.66
141711,0,92.46
141730,0,94.42
141735,0,95.32
141739,1,96.41
141745,2,18.1
141747,3,19.49
141753,0,95.26
141758,0,91.2
141760,2,32.16
141781,2,47.78
141788,2,36.53
141799,3,20.12
141822,0,94.79
141823,1,18.72
141833,1,39.72
141840,3,18.88
141844,3,19.1
141849,1,24.87
141855,0,105.42
141856,1,109.02
141857,0,103.81
141859,0,91.58
141871,2,98.16
141874,0,95.1
141881,1,97.97
141887,0,109.3
141890,2,33.39
141891,0,95.34
141892,0,172.1
141894,2,15.37
141912,0,169.41
141913,3,24.66
141925,0,171.87
141931,0,114.66
141933,1,15.32
141938,2,14.59
141941,2,95.49
141942,0,114.19
141944,0,95.54
141949,0,172.52
141955,1,94.47
141959,3,18.36
141976,1,39.43
141980,0,113.08
141989,0,92.39
141990,0,172.08
141993,0,172.08
141994,4,33.75
141996,0,172.08
142008,0,109.47
142018,0,179.15
142020,1,38.31
142024,0,102.8
142025,0,185.48
142027,2,111.9
142029,3,18.16
142036,3,201.43
142049,1,17.23
142057,2,16.25
142061,1,17.23
142065,3,18.28
142066,1,16.32
142067,0,169.41
142068,1,32.66
142080,0,173.04
142082,2,33.37
142088,1,14.65
142090,1,33.35
142093,1,33.39
142101,2,97.97
142102,0,95.1
142112,2,33.67
142113,3,16.59
142115,3,15.14
142118,1,106.55
142121,1,36.25
142128,1,107.81
142141,1,33.28
142143,0,92.04
142146,0,169.97
142155,1,109.02
142157,0,95.16
142158,0,95.16
142160,0,115.94
142163,0,92.46
142171,0,95.54
142174,2,32.79
142189,3,16.57
142191,0,95.17
142196,2,14.72
142200,0,95.17
142203,1,32.86
142205,0,95.17
142208,0,172.12
142211,1,98.37
142212,0,95.17
142215,0,95.17
142226,1,97.16
142230,0,93.88
142237,1,33.15
142245,0,169.75
142247,1,97.16
142252,2,33.15
142259,0,172.91
142261,1,96.24
142264,0,93.3
142272,0,93.3
142276,1,32.56
142288,2,96.24
142291,1,32.56
142294,4,16.75
142297,2,96.24
142302,3,15.05
142304,2,15.05
142306,3,9.38
142310,2,95.74
142313,2,32.59
142316,2,15.05
142327,1,32.59
142328,2,95.74
142334,1,15.05
142344,0,93.73
142348,0,93.73
142349,2,97.18
142354,2,37.11
142364,0,112.52
142367,1,213.71
142373,0,173.04
142376,0,95.3
142384,0,95.2
142385,2,33.35
142387,0,111.49
142394,2,33.39
142397,0,95.1
142399,0,95.34
142403,0,95.32
142412,4,31.86
142413,0,106.58
142419,3,17.23
142422,2,32.79
142428,1,16.9
142431,1,97.4
142439,1,33.28
142441,2,32.16
142443,0,91.2
142445,3,14.7
142452,2,32.4
142460,0,115.17
142461,2,94.45
142465,1,37.07
142466,2,17.23
142471,0,166.74
142478,1,32.08
142479,0,169.65
142481,2,19.93
142482,1,37.07
142501,0,94.63
142503,1,94.78
142508,0,173.28
142510,0,96.07
142518,1,19.44
142519,1,16.9
142525,3,17.82
142526,0,185.48
142527,1,15.76
142530,3,15.76
142538,3,9.28
142541,3,16.8
142545,0,95.67
142547,2,18.97
142559,1,41.38
142560,1,125.47
142566,3,19.95
142576,0,113.08
142581,0,95.3
142582,1,33.37
142584,0,95.3
142594,0,95.1
142595,1,33.39
142605,0,172.1
142607,1,97.41
142621,2,32.35
142623,2,115.75
142631,0,173.04
142633,0,95.3
142635,1,98.37
142636,0,113.9
142638,1,14.38
142640,1,97.82
142646,0,95.2
142651,0,92.46
142652,1,26.26
142658,1,33.39
142672,0,172.1
142677,0,172.72
142679,0,95.32
142698,1,32.16
142715,0,94.63
142717,0,116.04
142731,2,18.97
142736,0,96.07
142743,0,96.07
142751,0,96.07
142757,1,33.33
142764,1,98.6
142771,1,32.08
142773,0,91.92
142775,2,96.26
142784,2,33.38
142786,2,15.01
142806,2,37.39
142808,0,193.68
142816,2,37.39
142817,0,93.27
142819,2,34.93
142820,0,93.27
142822,0,169.3
142828,0,95.3
142829,0,173.04
142830,1,33.37
142835,0,95.2
142839,0,95.1
142841,3,9.7
142851,0,172.52
142854,3,15.36
142859,0,95.34
142862,1,33.39
142867,0,95.37
142874,2,36.97
142879,0,189.78
142882,0,168.75
142892,1,32.66
142895,1,98.37
142899,0,94.85
142901,1,33.31
142902,1,15.18
142904,0,95.2
142906,1,33.35
142914,0,95.54
142916,1,14.61
142920,1,31.83
142939,0,170.12
142941,2,96.41
142942,0,94.05
142945,0,127.78
142946,1,107.93
142952,1,38.32
142955,2,17.23
142965,1,17.23
142983,0,102.47
142990,1,42.18
142992,0,172.58
143002,0,97.03
143004,0,204.15
143007,0,103.81
143008,2,108.86
143022,3,17.99
143032,0,277.43
143036,1,309.73
143041,0,116.09
143042,1,41.35
143046,0,91.58
143056,3,16.59
143058,1,120.5
143065,4,31.16
143069,1,37.34
143079,0,114.19
143084,0,92.04
143090,2,18.16
143091,0,169.97
143096,0,95.32
143100,4,19.43
143103,0,95.37
143107,3,12.21
143111,0,95.54
143114,0,94.42
143115,1,97.18
143117,3,16.62
143119,1,33.5
143121,1,98.21
143125,0,96.27
143131,0,99.11
143135,1,33.33
143142,3,24.93
143146,0,105.42
143150,0,95.54
143161,4,9.4
143167,1,32.78
143169,0,168.68
143183,2,15.3
143190,2,14.26
143194,3,9.9
143199,0,173.28
143204,1,16.43
143208,2,121.68
143211,1,94.78
143218,0,95.01
143220,3,16.57
143229,0,95.17
143234,0,95.17
143240,0,172.12
143243,2,32.86
143244,0,172.12
143245,0,95.17
143247,0,172.12
143249,2,98.37
143258,0,93.88
143260,1,26.91
143263,0,169.75
143267,0,169.75
143269,4,28.22
143271,1,33.15
143275,0,169.75
143278,1,33.15
143279,0,169.75
143280,0,93.88
143297,0,168.77
143303,2,15.14
143307,0,93.3
143308,1,32.56
143311,0,93.3
143320,2,14.29
143321,3,12.56
143322,2,32.56
143323,0,93.3
143332,1,95.74
143335,2,95.74
143336,2,32.59
143340,2,32.59
143341,1,95.74
143342,0,167.66
143345,2,95.74
143347,0,93.31
143350,3,16.16
143351,3,15.05
143355,2,15.05
143362,0,93.31
143370,0,169.72
143375,0,169.72
143381,1,94.78
143382,0,99.11
143385,0,99.11
143389,0,172.3
143392,3,9.59
143402,2,113.83
143404,0,95.7
143406,0,105.07
143412,0,116.09
143416,0,172.02
143419,0,91.2
143426,0,166.96
143428,1,33.28
143432,1,32.79
143433,0,169.65
143442,3,10.99
143443,1,41.35
143455,0,122.97
143459,0,172.58
143466,1,97.4
143474,1,41.38
143477,2,100.72
143481,1,18.72
143483,0,214.43
143498,2,108.86
143501,0,94.85
143515,1,96.41
143521,3,18.79
143523,3,19.1
143527,2,24.66
143532,1,96.6
143534,1,97.82
143537,1,15.18
143542,0,95.54
143546,0,92.04
143553,3,18.16
143554,1,32.79
143557,0,95.32
143560,2,97.84
143564,1,33.28
143568,0,94.78
143575,1,36.07
143587,0,99.02
143596,0,105.07
143597,0,95.7
143600,1,36.07
143606,1,113.65
143619,1,36.53
143622,2,20.37
143626,2,94.45
143628,3,18.1
143631,4,15.36
143632,0,109.47
143637,1,37.39
143646,2,17.32
143650,1,17.32
143666,2,99.93
143667,1,39.43
143672,0,173.35
143674,0,95.26
143675,0,179.81
143679,0,172.58
143688,1,61.9
143691,0,99.02
143692,2,99.93
143694,2,47.78
143697,1,33.28
143701,0,113.83
143705,0,214.43
143707,2,125.47
143711,0,172.58
143719,3,18.88
143722,0,200.83
143724,1,118.15
143736,4,19.43
143740,2,15.53
143746,4,14.22
143754,0,95.2
143762,1,33.39
143764,0,95.1
143769,1,114.73
143775,2,33.67
143776,2,14.45
143777,2,98.9
143783,0,94.05
143796,0,108.59
143800,0,105.42
143810,1,32.66
143813,0,93.4
143816,0,95.3
143818,1,33.37
143819,0,95.3
143830,2,33.35
143835,0,95.54
143837,3,16.59
143844,0,95.1
143845,1,33.39
143856,1,31.83
143869,1,33.39
143878,0,94.78
143884,1,98.5
143888,0,95.26
143893,0,95.26
143894,1,98.5
143898,0,173.35
143902,4,25.19
143909,3,17.31
143925,2,32.16
143938,0,172.58
143941,3,47.67
143943,1,33.28
143956,0,166.74
143958,2,22.96
143968,0,91.92
143978,3,15.47
143979,0,200.44
143996,0,114.06
143998,0,93.4
144008,0,113.78
144014,1,33.35
144017,1,98.16
144018,2,33.39
144045,3,12.21
144052,2,32.66
144056,0,173.04
144059,0,94.85
144083,0,95.32
144086,0,94.78
144107,3,13.33
144112,0,116.09
144117,0,113.08
144124,2,15.47
144131,0,112.5
144149,1,106.55
144151,0,102.8
144157,0,95.26
144158,3,47.67
144164,0,102.8
144165,2,36.25
144168,0,102.8
144170,1,97.49
144174,0,94.79
144188,0,172.08
144189,0,92.39
144191,2,33.21
144194,0,94.79
144208,0,99.02
144213,1,107.37
144228,0,93.27
144243,0,243.74
144249,2,34.43
144251,1,113.97
144255,0,114.06
144260,3,14.99
144269,0,173.04
144281,0,95.2
144282,3,16.68
144283,2,33.35
144297,3,16.62
144308,0,172.52
144317,0,172.1
144330,0,95.37
144333,0,173.48
144341,0,94.34
144343,0,199.77
144365,2,14.38
144380,2,95.49
144383,4,16.11
144384,0,95.54
144385,0,172.3
144405,0,114.4
144406,3,16.69
144409,1,113.83
144430,0,172.08
144432,1,99.93
144440,4,9.01
144443,0,179.81
144445,3,30.26
144446,0,91.92
144447,0,166.74
144453,0,179.81
144455,2,99.93
144465,0,113.08
144470,0,166.74
144474,0,102.47
144479,3,8.23
144481,0,91.2
144486,1,32.16
144492,2,15.01
144494,0,92.49
144504,3,16.56
144507,0,163.94
144511,1,107.81
144514,2,17.13
144520,3,16.19
144523,2,100.01
144538,1,47.78
144548,0,170.05
144554,1,17.32
144561,0,169.41
144564,1,32.66
144578,0,95.2
144587,0,114.66
144593,0,95.1
144594,3,16.62
144600,0,95.34
144603,1,33.39
144609,0,116.04
144617,0,111.9
144624,1,96.43
144634,0,95.3
144636,2,15.53
144642,0,95.54
144646,3,9.59
144650,0,95.1
144662,1,97.41
144663,0,95.34
144669,0,91.58
144670,1,95.39
144672,4,19.43
144675,1,14.59
144691,0,172.52
144693,4,16.46
144695,2,98.9
144697,1,99.92
144724,0,96.07
144731,1,98.6
144734,0,96.07
144740,0,96.07
144752,0,170.83
144764,3,16.57
144767,3,16.57
144779,1,98.37
144786,0,172.12
144787,0,95.17
144790,1,32.86
144795,0,95.17
144798,2,97.16
144804,1,26.91
144805,0,113.17
144806,0,169.75
144808,0,93.88
144814,1,27.9
144825,0,93.88
144827,0,93.88
144835,2,15.32
144842,0,92.46
144848,0,172.91
144852,0,93.3
144854,0,168.77
144857,0,93.3
144859,0,93.3
144861,0,168.77
144863,0,111.11
144868,0,168.77
144875,2,111.11
144906,2,15.05
144914,2,32.59
144918,2,15.05
144920,0,112.15
144927,0,93.73
144930,0,112.52
144931,0,169.72
144942,0,169.72
144949,0,169.72
144956,2,34.43
144962,1,37.39
144963,0,168.68
144971,0,95.32
144978,0,114.16
144981,1,15.14
144983,1,98.6
144984,0,170.95
144986,2,14.75
145000,2,97.4
145004,1,32.79
145011,0,95.67
145014,0,172.02
145024,3,19.42
145034,1,32.16
145035,0,91.2
145042,0,185.48
145055,3,10.66
145069,0,105.07
145070,1,36.53
145078,1,15.6
145081,0,94.79
145096,3,16.8
145109,0,169.65
145113,2,96.45
145116,0,169.41
145124,2,15.53
145125,1,33.37
145130,2,14.65
145135,0,172.52
145141,0,95.1
145144,2,14.45
145149,0,170.12
145157,4,20.01
145167,3,24.66
145168,1,32.66
145173,0,168.68
145175,0,95.54
145177,2,98.14
145183,0,92.04
145185,0,109.31
145186,0,94.42
145189,4,16.14
145190,0,95.32
145194,0,95.32
145200,0,170.95
145201,1,39.14
145202,0,95.7
145210,1,15.47
145211,0,166.74
145212,0,91.92
145214,2,36.65
145215,2,36.65
145216,0,91.92
145217,0,99.02
145225,1,17.32
145226,1,37.39
145232,4,19.86
145236,0,166.74
145237,1,109.02
145240,0,124.2
145251,1,15.6
145256,1,37.33
145257,1,32.79
145263,0,99.02
145268,0,166.74
145276,1,97.4
145279,0,172.02
145284,0,179.81
145298,0,102.8
145299,1,15.76
145312,0,185.48
145318,2,18.97
145328,1,20.37
145335,0,94.79
145343,1,69.53
145350,0,92.39
145354,0,92.39
145358,0,169.41
145372,3,14.65
145373,2,97.82
145375,3,16.64
145380,2,33.35
145385,1,33.39
145386,2,97.97
145392,3,14.6
145397,1,97.41
145400,4,16.11
145406,3,23.54
145410,1,32.95
145418,3,9.62
145421,1,33.28
145429,0,103.81
145433,2,16.07
145434,0,105.42
145435,0,105.42
145438,0,92.46
145439,1,95.49
145444,0,95.54
145446,2,33.28
145447,0,166.31
145457,0,167.52
145465,0,95.32
145469,2,97.84
145470,1,14.75
145479,0,94.78
145484,0,94.6
145487,2,90.34
145488,2,97.84
145501,1,41.5
145502,2,90.34
145505,0,94.6
145507,0,200.83
145508,0,114.06
145509,1,52.79
145521,0,246.56
145522,1,223.28
145527,1,110.23
145531,2,16.9
145533,2,105.72
145549,0,188.61
145556,2,16.9
145557,1,33.21
145567,3,20.94
145572,2,97.49
145578,0,111.45
145579,1,37.33
145582,2,33.21
145583,0,106.81
145590,1,39.72
145597,1,41.38
145615,1,112.5
145625,1,47.78
145638,0,94.85
145639,0,95.37
145645,4,9.4
145649,0,170.83
145650,1,33.33
145655,1,36.97
145656,1,36.97
145666,0,166.14
145668,2,14.38
145675,2,15.53
145678,0,95.2
145684,0,92.46
145688,0,95.54
145690,0,114.19
145691,2,97.97
145698,0,169.97
145703,1,15.43
145704,4,14.9
145714,0,170.95
145739,0,166.96
145741,1,16.9
145744,1,98.5
145748,0,173.35
145751,0,95.26
145765,4,17.39
145784,2,15.63
145787,0,95.7
145789,1,33.28
145800,1,33.28
145802,0,95.7
145805,1,37.07
145807,1,35.02
145809,1,98.6
145816,2,38.2
145817,0,172.58
145823,1,33.28
145833,0,114.06
145834,0,116.09
145837,0,139.8
145843,2,96.6
145858,0,166.14
145859,0,95.3
145865,0,95.3
145871,3,16.64
145874,3,16.68
145877,0,95.2
145882,2,33.39
145885,0,95.1
145887,1,33.39
145888,0,114.73
145896,2,15.37
145899,0,94.05
145900,0,170.12
145901,1,96.41
145902,0,96.07
145919,0,92.04
145929,1,99.92
145937,2,97.84
145938,1,33.28
145940,1,16.9
145953,2,16.9
145961,0,188.61
145965,1,37.07
145977,1,16.9
145986,0,200.83
145990,0,205.34
145991,0,95.7
145994,4,16.46
146012,0,185.48
146016,2,15.76
146026,0,172.58
146030,1,41.35
146031,1,33.28
146032,0,172.58
146033,0,205.34
146046,3,16.26
146049,3,24.66
146059,0,95.3
146066,3,9.69
146071,0,95.2
146081,0,95.2
146082,0,168.68
146088,2,15.36
146090,1,97.97
146091,1,33.39
146094,1,33.39
146096,0,95.34
146097,0,172.91
146099,0,95.37
146100,2,15.37
146103,4,23.23
146106,0,213.71
146112,4,13.0
146114,1,15.18
146119,3,9.7
146121,0,166.31
146128,0,112.27
146137,0,95.32
146140,0,96.27
146146,2,33.67
146154,0,95.16
146156,1,33.37
146160,1,33.35
146182,0,95.32
146184,1,14.6
146188,0,102.8
146200,1,14.05
146203,2,136.71
146204,1,14.05
146209,2,14.57
146210,0,165.66
146213,2,14.57
146214,0,185.48
146218,0,90.84
146220,0,165.66
146241,3,15.48
146244,0,95.17
146263,0,169.75
146271,1,97.16
146280,1,97.16
146285,0,169.75
146286,0,169.75
146298,2,14.05
146311,3,15.76
146315,0,94.34
146316,0,171.5
146317,0,94.34
146320,0,173.04
146321,0,95.3
146326,0,172.52
146327,0,114.3
146329,2,33.39
146332,3,16.02
146338,2,33.39
146343,0,95.37
146346,3,23.54
146353,0,94.34
146359,0,95.01
146360,0,170.83
146365,4,16.45
146366,0,96.07
146367,2,15.3
146369,3,15.3
146371,1,98.6
146381,2,14.26
146387,2,98.6
146389,1,16.43
146399,0,111.49
146410,0,169.97
146411,3,14.6
146421,0,95.7
146424,0,170.95
146437,0,168.77
146439,0,168.77
146455,3,16.45
146459,0,168.77
146460,0,93.3
146461,0,93.3
146464,0,93.3
146466,2,32.56
146475,0,168.77
146479,0,93.31
146480,1,32.59
146481,4,17.88
146483,2,15.05
146488,1,112.15
146491,2,15.05
146495,0,167.66
146503,2,14.36
146505,0,112.15
146513,0,169.72
146515,0,169.72
146522,0,169.72
146523,2,97.18
146526,0,169.72
146527,4,15.15
146528,3,16.8
146529,2,15.6
146533,1,94.45
146537,0,166.96
146538,3,16.8
146545,2,32.79
146546,4,15.15
146551,3,11.02
146560,3,19.95
146569,1,33.21
146573,2,15.76
146578,1,33.21
146581,1,118.15
146588,0,93.27
146593,1,26.32
146597,1,34.93
146599,0,116.09
146602,0,169.3
146609,0,133.24
146610,0,114.06
146614,0,93.27
146617,0,93.27
146619,0,169.3
146620,1,44.72
146629,3,24.66
146633,2,33.37
146635,0,95.3
146643,1,97.82
146648,2,33.39
146658,0,95.34
146659,0,95.37
146660,0,169.3
146662,0,173.28
146663,0,173.28
146666,0,95.7
146673,2,17.13
146679,3,16.07
146682,0,189.78
146685,2,25.56
146687,3,15.54
146706,4,14.9
146709,0,95.7
146710,0,172.58
146711,1,97.84
146715,2,97.4
146716,1,32.79
146720,1,16.07
146734,1,16.07
146738,1,33.28
146742,0,166.96
146744,3,16.52
146747,0,95.7
146748,2,14.62
146752,0,214.43
146757,1,32.79
146762,0,133.65
146763,2,108.7
146776,0,113.83
146789,1,118.15
146806,1,98.6
146810,0,113.08
146811,1,42.61
146815,1,17.99
146818,2,108.86
146824,0,113.08
146825,3,16.26
146827,1,39.43
146840,0,115.56
146842,0,93.27
146848,0,169.3
146851,0,93.27
146861,0,95.3
146863,1,33.37
146869,0,171.87
146872,0,171.87
146873,2,33.39
146874,0,95.1
146876,2,33.39
146878,0,95.1
146882,0,95.34
146884,0,95.37
146886,0,173.48
146887,1,16.12
146902,0,95.7
146903,1,33.28
146919,2,16.07
146921,0,93.4
