id,zone_1_power
46908,40283.07692
46909,40184.61538
46910,40252.30769
46911,40270.76923
46912,40086.15385
46913,39858.46154
46914,39587.69231
46915,39661.53846
46916,39458.46154
46917,38990.76923
46918,39200.0
46919,38726.15385
46920,38609.23077
46921,38689.23077
46922,38363.07692
46923,38104.61538
46924,38030.76923
46925,37760.0
46926,37544.61538
46927,36947.69231
46928,36406.15385
46929,35889.23077
46930,35513.84615
46931,35532.30769
46932,35120.0
46933,34615.38462
46934,33932.30769
46935,33261.53846
46936,32424.61538
46937,31698.46154
46938,31113.84615
46939,30516.92308
46940,29360.0
46941,28793.84615
46942,28006.15385
46943,27335.38462
46944,26566.15385
46945,26012.30769
46946,25630.76923
46947,25212.30769
46948,24683.07692
46949,24473.84615
46950,24215.38462
46951,23883.07692
46952,23680.0
46953,23532.30769
46954,23292.30769
46955,22756.92308
46956,22436.92308
46957,22276.92308
46958,22141.53846
46959,22276.92308
46960,22098.46154
46961,21852.30769
46962,21686.15385
46963,21680.0
46964,21563.07692
46965,21593.84615
46966,21544.61538
46967,21483.07692
46968,21440.0
46969,21520.0
46970,21673.84615
46971,21501.53846
46972,21507.69231
46973,21636.92308
46974,21950.76923
46975,22012.30769
46976,22147.69231
46977,22990.76923
46978,23003.07692
46979,22880.0
46980,22806.15385
46981,22873.84615
46982,22492.30769
46983,21870.76923
46984,21156.92308
46985,20990.76923
46986,21421.53846
46987,21858.46154
46988,21778.46154
46989,22295.38462
46990,22276.92308
46991,22406.15385
46992,23267.69231
46993,23907.69231
46994,24664.61538
46995,25464.61538
46996,25495.38462
46997,25704.61538
46998,26043.07692
46999,27046.15385
47000,27643.07692
47001,27846.15385
47002,27901.53846
47003,28369.23077
47004,28510.76923
47005,28793.84615
47006,29095.38462
47007,29587.69231
47008,29667.69231
47009,30067.69231
47010,30338.46154
47011,30640.0
47012,30486.15385
47013,30480.0
47014,30541.53846
47015,30769.23077
47016,30935.38462
47017,31070.76923
47018,30996.92308
47019,31267.69231
47020,31526.15385
47021,31316.92308
47022,31212.30769
47023,31120.0
47024,31464.61538
47025,31015.38462
47026,30769.23077
47027,30861.53846
47028,30615.38462
47029,30898.46154
47030,30855.38462
47031,30892.30769
47032,30824.61538
47033,30898.46154
47034,30880.0
47035,31150.76923
47036,30781.53846
47037,30369.23077
47038,30523.07692
47039,30006.15385
47040,30049.23077
47041,30036.92308
47042,30320.0
47043,30166.15385
47044,30880.0
47045,31870.76923
47046,32615.38462
47047,34104.61538
47048,36806.15385
47049,39643.07692
47050,40264.61538
47051,40196.92308
47052,40153.84615
47053,40387.69231
47054,40393.84615
47055,40332.30769
47056,40233.84615
47057,40024.61538
47058,39932.30769
47059,40141.53846
47060,40153.84615
47061,39833.84615
47062,39298.46154
47063,39200.0
47064,38966.15385
47065,39224.61538
47066,39156.92308
47067,38886.15385
47068,38615.38462
47069,38381.53846
47070,37778.46154
47071,37716.92308
47072,37138.46154
47073,36436.92308
47074,35723.07692
47075,35150.76923
47076,34640.0
47077,34209.23077
47078,33864.61538
47079,33156.92308
47080,32695.38462
47081,31809.23077
47082,30695.38462
47083,30116.92308
47084,29569.23077
47085,28886.15385
47086,28067.69231
47087,27403.07692
47088,26732.30769
47089,26344.61538
47090,25870.76923
47091,25593.84615
47092,25280.0
47093,24886.15385
47094,24363.07692
47095,23827.69231
47096,23550.76923
47097,23501.53846
47098,23212.30769
47099,23187.69231
47100,22676.92308
47101,22449.23077
47102,22578.46154
47103,22436.92308
47104,22455.38462
47105,22104.61538
47106,21870.76923
47107,22030.76923
47108,21870.76923
47109,21427.69231
47110,21673.84615
47111,21655.38462
47112,21827.69231
47113,21870.76923
47114,21993.84615
47115,21698.46154
47116,21932.30769
47117,21913.84615
47118,22215.38462
47119,22283.07692
47120,22590.76923
47121,23267.69231
47122,23126.15385
47123,23027.69231
47124,22953.84615
47125,23015.38462
47126,22763.07692
47127,22252.30769
47128,21446.15385
47129,21033.84615
47130,21446.15385
47131,22030.76923
47132,22393.84615
47133,21987.69231
47134,21563.07692
47135,21649.23077
47136,22080.0
47137,22830.76923
47138,23366.15385
47139,24252.30769
47140,24652.30769
47141,24910.76923
47142,25163.07692
47143,25704.61538
47144,26338.46154
47145,26873.84615
47146,27126.15385
47147,27058.46154
47148,27883.07692
47149,28572.30769
47150,29046.15385
47151,29089.23077
47152,29255.38462
47153,29421.53846
47154,29563.07692
47155,29975.38462
47156,30369.23077
47157,30720.0
47158,30615.38462
47159,30129.23077
47160,29766.15385
47161,29876.92308
47162,29624.61538
47163,29556.92308
47164,29587.69231
47165,29723.07692
47166,29778.46154
47167,30166.15385
47168,30541.53846
47169,30061.53846
47170,30184.61538
47171,29729.23077
47172,29710.76923
47173,29581.53846
47174,29784.61538
47175,29803.07692
47176,29532.30769
47177,29729.23077
47178,29790.76923
47179,29723.07692
47180,29335.38462
47181,29440.0
47182,29470.76923
47183,29070.76923
47184,28923.07692
47185,29101.53846
47186,29187.69231
47187,29458.46154
47188,29827.69231
47189,30080.0
47190,30972.30769
47191,32295.38462
47192,35704.61538
47193,37778.46154
47194,38707.69231
47195,38781.53846
47196,38867.69231
47197,39446.15385
47198,39396.92308
47199,39458.46154
47200,38892.30769
47201,38541.53846
47202,38461.53846
47203,38701.53846
47204,38769.23077
47205,38332.30769
47206,37932.30769
47207,37796.92308
47208,37772.30769
47209,38147.69231
47210,38227.69231
47211,38092.30769
47212,37895.38462
47213,37390.76923
47214,37021.53846
47215,36941.53846
47216,36750.76923
47217,36270.76923
47218,35747.69231
47219,35341.53846
47220,34929.23077
47221,34553.84615
47222,33969.23077
47223,33366.15385
47224,32701.53846
47225,32043.07692
47226,31495.38462
47227,30720.0
47228,30030.76923
47229,29144.61538
47230,28486.15385
47231,27950.76923
47232,27212.30769
47233,26664.61538
47234,25981.53846
47235,25569.23077
47236,25120.0
47237,24701.53846
47238,24356.92308
47239,23575.38462
47240,23280.0
47241,23138.46154
47242,23193.84615
47243,23163.07692
47244,22793.84615
47245,22443.07692
47246,22449.23077
47247,22203.07692
47248,22190.76923
47249,22258.46154
47250,22067.69231
47251,21827.69231
47252,21840.0
47253,21661.53846
47254,21680.0
47255,21753.84615
47256,21698.46154
47257,21796.92308
47258,21661.53846
47259,21692.30769
47260,21723.07692
47261,21661.53846
47262,21680.0
47263,22024.61538
47264,22320.0
47265,23107.69231
47266,23033.84615
47267,22806.15385
47268,22523.07692
47269,22412.30769
47270,22123.07692
47271,21532.30769
47272,20627.69231
47273,19569.23077
47274,19803.07692
47275,20178.46154
47276,20455.38462
47277,20461.53846
47278,20713.84615
47279,20806.15385
47280,21556.92308
47281,22221.53846
47282,23218.46154
47283,23950.76923
47284,24116.92308
47285,24689.23077
47286,25255.38462
47287,25667.69231
47288,26147.69231
47289,26738.46154
47290,27520.0
47291,27944.61538
47292,28240.0
47293,28492.30769
47294,28892.30769
47295,29267.69231
47296,29520.0
47297,29427.69231
47298,29864.61538
47299,30326.15385
47300,30276.92308
47301,30449.23077
47302,30916.92308
47303,30652.30769
47304,30615.38462
47305,30467.69231
47306,30455.38462
47307,30547.69231
47308,30516.92308
47309,30572.30769
47310,30996.92308
47311,30873.84615
47312,31089.23077
47313,31298.46154
47314,31298.46154
47315,30929.23077
47316,31138.46154
47317,31200.0
47318,31218.46154
47319,31206.15385
47320,30849.23077
47321,30387.69231
47322,29963.07692
47323,30295.38462
47324,30246.15385
47325,29747.69231
47326,29926.15385
47327,30036.92308
47328,29741.53846
47329,29236.92308
47330,29593.84615
47331,30153.84615
47332,30916.92308
47333,31218.46154
47334,31476.92308
47335,32861.53846
47336,35686.15385
47337,37630.76923
47338,38147.69231
47339,38190.76923
47340,38203.07692
47341,38516.92308
47342,38301.53846
47343,38307.69231
47344,38178.46154
47345,38184.61538
47346,38240.0
47347,38227.69231
47348,38129.23077
47349,38080.0
47350,37784.61538
47351,37698.46154
47352,37606.15385
47353,37532.30769
47354,37390.76923
47355,37341.53846
47356,37126.15385
47357,36707.69231
47358,36467.69231
47359,36344.61538
47360,36036.92308
47361,35809.23077
47362,35150.76923
47363,35083.07692
47364,35015.38462
47365,34572.30769
47366,34166.15385
47367,33575.38462
47368,33366.15385
47369,32529.23077
47370,31846.15385
47371,31070.76923
47372,30486.15385
47373,29409.23077
47374,28830.76923
47375,28240.0
47376,27575.38462
47377,26738.46154
47378,26129.23077
47379,25433.84615
47380,25280.0
47381,24843.07692
47382,24676.92308
47383,24381.53846
47384,24400.0
47385,24049.23077
47386,23458.46154
47387,23070.76923
47388,22873.84615
47389,22744.61538
47390,22516.92308
47391,22332.30769
47392,22369.23077
47393,22307.69231
47394,22258.46154
47395,22264.61538
47396,22080.0
47397,22043.07692
47398,21981.53846
47399,21698.46154
47400,21667.69231
47401,21710.76923
47402,21716.92308
47403,21741.53846
47404,21680.0
47405,21643.07692
47406,21815.38462
47407,21944.61538
47408,21938.46154
47409,22781.53846
47410,22756.92308
47411,22510.76923
47412,22116.92308
47413,22203.07692
47414,22061.53846
47415,21273.84615
47416,19963.07692
47417,19120.0
47418,18830.76923
47419,18892.30769
47420,18996.92308
47421,19421.53846
47422,19661.53846
47423,19784.61538
47424,20252.30769
47425,20553.84615
47426,20633.84615
47427,21107.69231
47428,21790.76923
47429,22486.15385
47430,22861.53846
47431,23452.30769
47432,23876.92308
47433,24473.84615
47434,25286.15385
47435,25569.23077
47436,26061.53846
47437,26695.38462
47438,27200.0
47439,27280.0
47440,27944.61538
47441,28418.46154
47442,28393.84615
47443,28886.15385
47444,29360.0
47445,29316.92308
47446,29243.07692
47447,29372.30769
47448,29501.53846
47449,29624.61538
47450,29729.23077
47451,29876.92308
47452,30313.84615
47453,30849.23077
47454,31076.92308
47455,30738.46154
47456,30584.61538
47457,30830.76923
47458,30898.46154
47459,30633.84615
47460,31083.07692
47461,30941.53846
47462,30338.46154
47463,30135.38462
47464,30024.61538
47465,29624.61538
47466,29378.46154
47467,29366.15385
47468,29175.38462
47469,28775.38462
47470,28744.61538
47471,29144.61538
47472,29200.0
47473,29070.76923
47474,28683.07692
47475,28843.07692
47476,29403.07692
47477,29901.53846
47478,30787.69231
47479,32160.0
47480,35347.69231
47481,37113.84615
47482,37889.23077
47483,38276.92308
47484,38560.0
47485,38473.84615
47486,38590.76923
47487,38381.53846
47488,38184.61538
47489,38240.0
47490,38572.30769
47491,38633.84615
47492,38523.07692
47493,38572.30769
47494,38695.38462
47495,38713.84615
47496,38498.46154
47497,38313.84615
47498,37993.84615
47499,37778.46154
47500,37661.53846
47501,37298.46154
47502,36830.76923
47503,36535.38462
47504,36344.61538
47505,35944.61538
47506,35636.92308
47507,35366.15385
47508,34892.30769
47509,34529.23077
47510,33987.69231
47511,33101.53846
47512,32369.23077
47513,31692.30769
47514,31046.15385
47515,30418.46154
47516,29760.0
47517,28978.46154
47518,28024.61538
47519,27446.15385
47520,26898.46154
47521,26486.15385
47522,26215.38462
47523,25483.07692
47524,25255.38462
47525,24867.69231
47526,24424.61538
47527,24123.07692
47528,24067.69231
47529,23846.15385
47530,23735.38462
47531,23433.84615
47532,23230.76923
47533,22855.38462
47534,22560.0
47535,22387.69231
47536,22283.07692
47537,22166.15385
47538,22036.92308
47539,21840.0
47540,21538.46154
47541,21433.84615
47542,21661.53846
47543,21698.46154
47544,21673.84615
47545,21753.84615
47546,21760.0
47547,21889.23077
47548,22098.46154
47549,22178.46154
47550,22363.07692
47551,22369.23077
47552,22572.30769
47553,23298.46154
47554,23335.38462
47555,22929.23077
47556,22990.76923
47557,23052.30769
47558,22910.76923
47559,22664.61538
47560,22000.0
47561,21563.07692
47562,22227.69231
47563,22670.76923
47564,22984.61538
47565,23396.92308
47566,23723.07692
47567,23766.15385
47568,24227.69231
47569,25095.38462
47570,25846.15385
47571,25150.76923
47572,26603.07692
47573,26873.84615
47574,27575.38462
47575,26486.15385
47576,24098.46154
47577,24172.30769
47578,24480.0
47579,25046.15385
47580,25335.38462
47581,26227.69231
47582,26953.84615
47583,27323.07692
47584,27587.69231
47585,28116.92308
47586,28369.23077
47587,28596.92308
47588,28510.76923
47589,28627.69231
47590,28670.76923
47591,28596.92308
47592,28387.69231
47593,28744.61538
47594,28904.61538
47595,29015.38462
47596,29316.92308
47597,29606.15385
47598,29618.46154
47599,29741.53846
47600,29618.46154
47601,29236.92308
47602,29027.69231
47603,28800.0
47604,28996.92308
47605,29218.46154
47606,29027.69231
47607,28332.30769
47608,28523.07692
47609,28578.46154
47610,28498.46154
47611,29772.30769
47612,30190.76923
47613,29821.53846
47614,29981.53846
47615,29710.76923
47616,29778.46154
47617,30572.30769
47618,30996.92308
47619,31446.15385
47620,32116.92308
47621,32584.61538
47622,33673.84615
47623,35464.61538
47624,38363.07692
47625,40203.07692
47626,40529.23077
47627,40966.15385
47628,40664.61538
47629,40652.30769
47630,40541.53846
47631,40480.0
47632,40387.69231
47633,40443.07692
47634,40123.07692
47635,39987.69231
47636,39809.23077
47637,39341.53846
47638,39230.76923
47639,39316.92308
47640,38935.38462
47641,39218.46154
47642,39021.53846
47643,38824.61538
47644,38836.92308
47645,38664.61538
47646,38209.23077
47647,37704.61538
47648,37070.76923
47649,36553.84615
47650,36203.07692
47651,35556.92308
47652,34910.76923
47653,34578.46154
47654,33950.76923
47655,33200.0
47656,32800.0
47657,31858.46154
47658,31126.15385
47659,30363.07692
47660,29520.0
47661,28972.30769
47662,28547.69231
47663,27821.53846
47664,26984.61538
47665,26627.69231
47666,25907.69231
47667,25489.23077
47668,25046.15385
47669,24787.69231
47670,24430.76923
47671,24153.84615
47672,23661.53846
47673,23267.69231
47674,23101.53846
47675,22972.30769
47676,22800.0
47677,22676.92308
47678,22560.0
47679,22240.0
47680,22067.69231
47681,21975.38462
47682,21766.15385
47683,21458.46154
47684,21563.07692
47685,21563.07692
47686,21569.23077
47687,21587.69231
47688,21483.07692
47689,21378.46154
47690,21273.84615
47691,21390.76923
47692,21624.61538
47693,21741.53846
47694,22049.23077
47695,22067.69231
47696,22246.15385
47697,23003.07692
47698,23316.92308
47699,22923.07692
47700,22960.0
47701,23230.76923
47702,23120.0
47703,22676.92308
47704,22240.0
47705,21815.38462
47706,22516.92308
47707,22793.84615
47708,23243.07692
47709,23612.30769
47710,23649.23077
47711,23643.07692
47712,24221.53846
47713,25058.46154
47714,25335.38462
47715,25735.38462
47716,26135.38462
47717,26812.30769
47718,27224.61538
47719,27526.15385
47720,27329.23077
47721,27963.07692
47722,28726.15385
47723,29255.38462
47724,29415.38462
47725,29673.84615
47726,29889.23077
47727,30652.30769
47728,30633.84615
47729,30935.38462
47730,31236.92308
47731,31409.23077
47732,31667.69231
47733,31932.30769
47734,32233.84615
47735,32086.15385
47736,31969.23077
47737,32461.53846
47738,32350.76923
47739,32246.15385
47740,32633.84615
47741,33138.46154
47742,33310.76923
47743,33261.53846
47744,33052.30769
47745,32683.07692
47746,32006.15385
47747,31427.69231
47748,31360.0
47749,31292.30769
47750,31163.07692
47751,31132.30769
47752,31156.92308
47753,31243.07692
47754,31403.07692
47755,31741.53846
47756,31550.76923
47757,31501.53846
47758,31458.46154
47759,31661.53846
47760,31489.23077
47761,31323.07692
47762,31495.38462
47763,31335.38462
47764,32363.07692
47765,32861.53846
47766,33686.15385
47767,35378.46154
47768,38135.38462
47769,40012.30769
47770,40541.53846
47771,40941.53846
47772,40609.23077
47773,40295.38462
47774,40252.30769
47775,40270.76923
47776,40301.53846
47777,40160.0
47778,40012.30769
47779,39956.92308
47780,39938.46154
47781,39483.07692
47782,39236.92308
47783,39360.0
47784,39212.30769
47785,39126.15385
47786,39206.15385
47787,38523.07692
47788,38061.53846
47789,37747.69231
47790,37169.23077
47791,37003.07692
47792,36793.84615
47793,36769.23077
47794,36123.07692
47795,35563.07692
47796,34923.07692
47797,34264.61538
47798,33883.07692
47799,33132.30769
47800,32473.84615
47801,31600.0
47802,30966.15385
47803,30276.92308
47804,29532.30769
47805,29033.84615
47806,28449.23077
47807,27858.46154
47808,26763.07692
47809,26240.0
47810,25735.38462
47811,25421.53846
47812,24886.15385
47813,24609.23077
47814,24209.23077
47815,23803.07692
47816,23372.30769
47817,23107.69231
47818,23101.53846
47819,22966.15385
47820,22713.84615
47821,22596.92308
47822,22375.38462
47823,22363.07692
47824,22510.76923
47825,22381.53846
47826,22221.53846
47827,22073.84615
47828,22129.23077
47829,21920.0
47830,21840.0
47831,21470.76923
47832,21458.46154
47833,21501.53846
47834,21630.76923
47835,21673.84615
47836,21569.23077
47837,21704.61538
47838,21907.69231
47839,21901.53846
47840,22073.84615
47841,22756.92308
47842,23076.92308
47843,23003.07692
47844,23040.0
47845,23470.76923
47846,23433.84615
47847,23193.84615
47848,22818.46154
47849,22240.0
47850,22486.15385
47851,22572.30769
47852,22627.69231
47853,22880.0
47854,22886.15385
47855,23027.69231
47856,23987.69231
47857,24689.23077
47858,24978.46154
47859,25409.23077
47860,25956.92308
47861,27532.30769
47862,27920.0
47863,28387.69231
47864,28843.07692
47865,29249.23077
47866,29526.15385
47867,29612.30769
47868,30067.69231
47869,30510.76923
47870,31046.15385
47871,31033.84615
47872,31747.69231
47873,32036.92308
47874,32504.61538
47875,33187.69231
47876,33501.53846
47877,33716.92308
47878,33969.23077
47879,34283.07692
47880,34036.92308
47881,35230.76923
47882,35643.07692
47883,35710.76923
47884,35563.07692
47885,35538.46154
47886,35476.92308
47887,35495.38462
47888,35440.0
47889,35120.0
47890,34695.38462
47891,34320.0
47892,33643.07692
47893,33064.61538
47894,33218.46154
47895,32929.23077
47896,32836.92308
47897,32935.38462
47898,32535.38462
47899,32473.84615
47900,32720.0
47901,32867.69231
47902,32664.61538
47903,32990.76923
47904,33569.23077
47905,33901.53846
47906,34006.15385
47907,34006.15385
47908,34584.61538
47909,35089.23077
47910,35513.84615
47911,36486.15385
47912,39618.46154
47913,41218.46154
47914,41575.38462
47915,41575.38462
47916,41286.15385
47917,41076.92308
47918,40898.46154
47919,40880.0
47920,41052.30769
47921,40744.61538
47922,40806.15385
47923,40775.38462
47924,40400.0
47925,40067.69231
47926,39673.84615
47927,39470.76923
47928,39120.0
47929,39550.76923
47930,39396.92308
47931,38972.30769
47932,38701.53846
47933,38492.30769
47934,38135.38462
47935,37729.23077
47936,37015.38462
47937,36369.23077
47938,35532.30769
47939,35187.69231
47940,34356.92308
47941,34000.0
47942,33403.07692
47943,32935.38462
47944,32153.84615
47945,31643.07692
47946,30689.23077
47947,30000.0
47948,29390.76923
47949,28603.07692
47950,27673.84615
47951,26984.61538
47952,26535.38462
47953,26067.69231
47954,25790.76923
47955,25249.23077
47956,24763.07692
47957,24363.07692
47958,24147.69231
47959,23840.0
47960,23618.46154
47961,23446.15385
47962,23163.07692
47963,23156.92308
47964,22843.07692
47965,22615.38462
47966,22393.84615
47967,22264.61538
47968,22258.46154
47969,22301.53846
47970,21932.30769
47971,21938.46154
47972,21809.23077
47973,21673.84615
47974,21470.76923
47975,21649.23077
47976,21723.07692
47977,21680.0
47978,21476.92308
47979,21815.38462
47980,22036.92308
47981,22332.30769
47982,22424.61538
47983,22492.30769
47984,22246.15385
47985,22886.15385
47986,23636.92308
47987,23409.23077
47988,23120.0
47989,23323.07692
47990,23360.0
47991,22923.07692
47992,22436.92308
47993,21464.61538
47994,21975.38462
47995,22363.07692
47996,22683.07692
47997,22824.61538
47998,23003.07692
47999,23261.53846
48000,23944.61538
48001,24769.23077
48002,25120.0
48003,25600.0
48004,26073.84615
48005,26535.38462
48006,27212.30769
48007,27421.53846
48008,28104.61538
48009,28658.46154
48010,28966.15385
48011,29169.23077
48012,29470.76923
48013,30196.92308
48014,30535.38462
48015,30529.23077
48016,30498.46154
48017,30849.23077
48018,31187.69231
48019,31575.38462
48020,31587.69231
48021,31612.30769
48022,31667.69231
48023,31470.76923
48024,31803.07692
48025,32258.46154
48026,32738.46154
48027,32652.30769
48028,32658.46154
48029,33003.07692
48030,32916.92308
48031,32898.46154
48032,32670.76923
48033,32553.84615
48034,32098.46154
48035,31901.53846
48036,31575.38462
48037,31716.92308
48038,31821.53846
48039,31796.92308
48040,31870.76923
48041,31796.92308
48042,31692.30769
48043,31760.0
48044,31464.61538
48045,31569.23077
48046,31415.38462
48047,31150.76923
48048,30898.46154
48049,31095.38462
48050,31046.15385
48051,31113.84615
48052,31772.30769
48053,32387.69231
48054,33323.07692
48055,35163.07692
48056,38276.92308
48057,39649.23077
48058,39956.92308
48059,40270.76923
48060,40252.30769
48061,40172.30769
48062,39956.92308
48063,39569.23077
48064,39710.76923
48065,39680.0
48066,39692.30769
48067,39766.15385
48068,39550.76923
48069,39187.69231
48070,38935.38462
48071,38972.30769
48072,38744.61538
48073,39089.23077
48074,38941.53846
48075,38867.69231
48076,38504.61538
48077,38123.07692
48078,37803.07692
48079,37267.69231
48080,36756.92308
48081,36436.92308
48082,35920.0
48083,35803.07692
48084,35150.76923
48085,34941.53846
48086,34510.76923
48087,33803.07692
48088,33532.30769
48089,32953.84615
48090,32067.69231
48091,31347.69231
48092,30603.07692
48093,29889.23077
48094,29249.23077
48095,28584.61538
48096,27680.60837
48097,27011.40684
48098,26445.62738
48099,25885.93156
48100,25277.56654
48101,24876.04563
48102,24419.77186
48103,24225.09506
48104,23641.06464
48105,23269.96198
48106,22917.11027
48107,22564.25856
48108,22406.08365
48109,22369.58175
48110,22247.90875
48111,22028.89734
48112,21882.88973
48113,21888.97338
48114,21736.88213
48115,21742.96578
48116,21682.12928
48117,21627.37643
48118,21542.20532
48119,21584.79087
48120,21572.62357
48121,21499.61977
48122,21572.62357
48123,21457.03422
48124,21420.53232
48125,21450.95057
48126,21390.11407
48127,21292.77567
48128,21402.28137
48129,21621.29278
48130,22180.98859
48131,21828.13688
48132,21809.88593
48133,22156.65399
48134,21815.96958
48135,21298.85932
48136,20234.22053
48137,19023.57414
48138,18476.04563
48139,18190.11407
48140,18269.20152
48141,18561.21673
48142,18871.48289
48143,18938.40304
48144,19339.92395
48145,19850.95057
48146,20094.29658
48147,20647.90875
48148,20921.673
48149,21280.60837
48150,21822.05323
48151,22485.1711
48152,22929.27757
48153,23714.06844
48154,24602.28137
48155,25253.23194
48156,25739.92395
48157,25819.01141
48158,26092.77567
48159,26494.29658
48160,26877.56654
48161,27084.41065
48162,27437.26236
48163,27808.36502
48164,28015.20913
48165,28142.96578
48166,28775.6654
48167,28739.1635
48168,28556.65399
48169,28246.38783
48170,28106.46388
48171,27771.86312
48172,27796.19772
48173,28088.21293
48174,28453.23194
48175,28702.6616
48176,28952.09125
48177,28745.24715
48178,28702.6616
48179,28520.15209
48180,28136.88213
48181,27899.61977
48182,27765.77947
48183,27419.01141
48184,27339.92395
48185,27139.1635
48186,26792.39544
48187,26926.23574
48188,26816.73004
48189,26841.06464
48190,26579.46768
48191,26439.54373
48192,26390.87452
48193,26348.28897
48194,26476.04563
48195,26853.23194
48196,27449.42966
48197,27680.60837
48198,28806.08365
48199,30351.3308
48200,33204.56274
48201,34871.48289
48202,35266.92015
48203,35333.8403
48204,35546.76806
48205,35638.02281
48206,35443.34601
48207,35565.01901
48208,35704.94297
48209,35498.09886
48210,35388.59316
48211,35498.09886
48212,35504.18251
48213,35473.76426
48214,35169.58175
48215,35193.91635
48216,35023.57414
48217,35522.43346
48218,35704.94297
48219,35656.27376
48220,35443.34601
48221,35254.75285
48222,35029.65779
48223,34889.73384
48224,34871.48289
48225,34323.95437
48226,33806.84411
48227,33593.91635
48228,33344.48669
48229,33009.88593
48230,32565.77947
48231,32261.59696
48232,31872.24335
48233,31026.61597
48234,30637.26236
48235,30351.3308
48236,29864.63878
48237,28994.67681
48238,28118.63118
48239,27589.35361
48240,26883.65019
48241,26244.86692
48242,25557.41445
48243,24949.04943
48244,24444.10646
48245,23987.8327
48246,23762.73764
48247,23434.22053
48248,23069.20152
48249,22856.27376
48250,22588.59316
48251,22229.65779
48252,21937.64259
48253,21773.38403
48254,21688.21293
48255,21396.19772
48256,21523.95437
48257,21323.19392
48258,21329.27757
48259,21359.69582
48260,21250.19011
48261,21158.93536
48262,21146.76806
48263,21092.01521
48264,20982.50951
48265,20812.1673
48266,20720.91255
48267,20818.25095
48268,20848.6692
48269,20933.8403
48270,20976.42586
48271,21098.09886
48272,21085.93156
48273,21311.02662
48274,21913.30798
48275,21767.30038
48276,21085.93156
48277,21536.12167
48278,21420.53232
48279,20733.07985
48280,20234.22053
48281,19060.07605
48282,18749.80989
48283,18232.69962
48284,18202.28137
48285,18573.38403
48286,18688.97338
48287,19200.0
48288,19777.94677
48289,20057.79468
48290,20386.31179
48291,21110.26616
48292,21633.46008
48293,21943.72624
48294,22527.75665
48295,23312.54753
48296,24121.673
48297,24663.11787
48298,24918.63118
48299,25825.09506
48300,26676.80608
48301,26853.23194
48302,27327.75665
48303,27607.60456
48304,27899.61977
48305,28635.74144
48306,28939.92395
48307,29183.26996
48308,29280.60837
48309,29925.47529
48310,29882.88973
48311,30059.31559
48312,30107.98479
48313,30205.32319
48314,30180.98859
48315,29949.80989
48316,29767.30038
48317,29870.72243
48318,29992.39544
48319,30028.89734
48320,29980.22814
48321,30241.8251
48322,29834.22053
48323,29171.10266
48324,29530.03802
48325,29584.79087
48326,29536.12167
48327,29183.26996
48328,28921.673
48329,28800.0
48330,28459.31559
48331,28611.40684
48332,28574.90494
48333,28380.22814
48334,28349.80989
48335,28428.89734
48336,27863.11787
48337,27960.45627
48338,28185.55133
48339,28465.39924
48340,29000.76046
48341,29031.17871
48342,29560.45627
48343,31659.31559
48344,34786.31179
48345,36520.15209
48346,36678.327
48347,36848.6692
48348,37201.52091
48349,37098.09886
48350,37055.51331
48351,37043.34601
48352,36891.25475
48353,36812.1673
48354,37012.92776
48355,36958.1749
48356,37165.01901
48357,37134.60076
48358,37268.44106
48359,37128.51711
48360,36927.75665
48361,36824.3346
48362,36605.32319
48363,36532.31939
48364,36142.96578
48365,36063.87833
48366,35510.26616
48367,35333.8403
48368,35218.25095
48369,34834.98099
48370,34725.47529
48371,34524.71483
48372,34366.53992
48373,34117.11027
48374,33733.8403
48375,33119.39163
48376,32839.54373
48377,32127.75665
48378,31397.71863
48379,30935.36122
48380,30375.6654
48381,29688.21293
48382,28958.1749
48383,27942.20532
48384,27595.43726
48385,27102.6616
48386,26658.55513
48387,26038.02281
48388,25332.31939
48389,25009.88593
48390,24377.18631
48391,24182.50951
48392,23762.73764
48393,23336.88213
48394,22971.86312
48395,22728.51711
48396,22740.68441
48397,22515.58935
48398,22290.4943
48399,22132.31939
48400,21925.47529
48401,21639.54373
48402,21280.60837
48403,21262.35741
48404,21195.43726
48405,21085.93156
48406,21019.01141
48407,20836.5019
48408,20806.08365
48409,20726.9962
48410,20763.4981
48411,20781.74905
48412,20666.1597
48413,20781.74905
48414,20891.25475
48415,20927.75665
48416,21006.84411
48417,21304.94297
48418,22034.98099
48419,21797.71863
48420,21463.11787
48421,21377.94677
48422,21165.01901
48423,20739.1635
48424,19631.93916
48425,18500.38023
48426,18184.03042
48427,17624.3346
48428,17709.5057
48429,17922.43346
48430,17910.26616
48431,18098.85932
48432,18494.29658
48433,18883.65019
48434,19133.07985
48435,19704.94297
48436,20057.79468
48437,20495.81749
48438,20897.3384
48439,21542.20532
48440,22059.31559
48441,22558.1749
48442,23196.95817
48443,23780.98859
48444,24091.25475
48445,24717.87072
48446,25143.72624
48447,25770.34221
48448,25922.43346
48449,26372.62357
48450,26488.21293
48451,26901.90114
48452,27053.9924
48453,27266.92015
48454,27680.60837
48455,27802.28137
48456,27875.28517
48457,27826.61597
48458,28057.79468
48459,28088.21293
48460,28264.63878
48461,28319.39163
48462,28094.29658
48463,27887.45247
48464,27771.86312
48465,27589.35361
48466,27753.61217
48467,27857.03422
48468,28094.29658
48469,27978.70722
48470,27820.53232
48471,27820.53232
48472,27954.37262
